timestamp,switch_id,src_ip,dst_ip,src_ip_int,dst_ip_int,protocol,packet_count,byte_count,duration_sec,duration_nsec,packet_rate,byte_rate,label
1776189454,1,10.0.0.2,10.0.0.6,167772162,167772166,0,224539,12125106,23,706000000,9471.821479794145,0,1
1776189454,1,10.0.0.3,10.0.0.6,167772163,167772166,0,190283,10275282,21,231000000,8962.507653902312,0,1
1776189454,1,10.0.0.4,10.0.0.6,167772164,167772166,0,150089,8104806,18,331000000,8187.714800065463,0,1
1776189454,1,10.0.0.5,10.0.0.6,167772165,167772166,0,83079,4486266,10,193000000,8150.593544589425,0,1
1776189456,1,10.0.0.1,10.0.0.6,167772161,167772166,0,393526,21250404,29,821000000,13196.27108413534,0,1
1776189456,1,10.0.0.2,10.0.0.6,167772162,167772166,0,240313,12976902,25,715000000,9345.24596538985,0,1
1776189456,1,10.0.0.3,10.0.0.6,167772163,167772166,0,206337,11142198,23,240000000,8878.528399311532,0,1
1776189456,1,10.0.0.4,10.0.0.6,167772164,167772166,0,164343,8874522,20,340000000,8079.793510324484,0,1
1776189456,1,10.0.0.5,10.0.0.6,167772165,167772166,0,98266,5306364,12,202000000,8053.26995574496,0,1
1776189458,1,10.0.0.1,10.0.0.6,167772161,167772166,0,408679,22068666,31,827000000,12840.63845162912,0,1
1776189458,1,10.0.0.3,10.0.0.6,167772163,167772166,0,221917,11983518,25,246000000,8790.184583696428,0,1
1776189458,1,10.0.0.4,10.0.0.6,167772164,167772166,0,179880,9713520,22,346000000,8049.762821086548,0,1
1776189458,1,10.0.0.5,10.0.0.6,167772165,167772166,0,113398,6123492,14,208000000,7981.278153153153,0,1
1776189460,1,10.0.0.1,10.0.0.6,167772161,167772166,0,423538,22871052,33,836000000,12517.377940654924,0,1
1776189460,1,10.0.0.2,10.0.0.6,167772162,167772166,0,271868,14680872,29,730000000,9144.567776656575,0,1
1776189460,1,10.0.0.3,10.0.0.6,167772163,167772166,0,237846,12843684,27,255000000,8726.692350027519,0,1
1776189460,1,10.0.0.4,10.0.0.6,167772164,167772166,0,194866,10522764,24,355000000,8001.067542599056,0,1
1776189460,1,10.0.0.5,10.0.0.6,167772165,167772166,0,128429,6935166,16,217000000,7919.4055620645,0,1
1776189462,1,10.0.0.1,10.0.0.6,167772161,167772166,0,439198,23716692,35,841000000,12254.066571803241,0,1
1776189462,1,10.0.0.2,10.0.0.6,167772162,167772166,0,287498,15524892,31,735000000,9059.335118953837,0,1
1776189462,1,10.0.0.3,10.0.0.6,167772163,167772166,0,253623,13695642,29,260000000,8667.90840738209,0,1
1776189462,1,10.0.0.4,10.0.0.6,167772164,167772166,0,210132,11347128,26,360000000,7971.623672230653,0,1
1776189462,1,10.0.0.5,10.0.0.6,167772165,167772166,0,144296,7791984,18,222000000,7918.779497310942,0,1
1776189464,1,10.0.0.1,10.0.0.6,167772161,167772166,0,455494,24596676,37,843000000,12036.413603572655,0,1
1776189464,1,10.0.0.3,10.0.0.6,167772163,167772166,0,267660,14453640,31,262000000,8561.832256413538,0,1
1776189464,1,10.0.0.4,10.0.0.6,167772164,167772166,0,226240,12216960,28,362000000,7976.870460475285,0,1
1776189464,1,10.0.0.5,10.0.0.6,167772165,167772166,0,159855,8632170,20,224000000,7904.222705696203,0,1
1776189466,1,10.0.0.1,10.0.0.6,167772161,167772166,0,470901,25428654,39,828000000,11823.365471527568,0,1
1776189466,1,10.0.0.2,10.0.0.6,167772162,167772166,0,317353,17137062,35,722000000,8883.965063546273,0,1
1776189466,1,10.0.0.3,10.0.0.6,167772163,167772166,0,282009,15228486,33,247000000,8482.23899900743,0,1
1776189466,1,10.0.0.4,10.0.0.6,167772164,167772166,0,241441,13037814,30,347000000,7956.008831185949,0,1
1776189466,1,10.0.0.5,10.0.0.6,167772165,167772166,0,175861,9496494,22,209000000,7918.456481606556,0,1
1776189468,1,10.0.0.1,10.0.0.6,167772161,167772166,0,487607,26330778,41,835000000,11655.479861360105,0,1
1776189468,1,10.0.0.2,10.0.0.6,167772162,167772166,0,333138,17989452,37,729000000,8829.759601367648,0,1
